,file_name,no loop transformation,loop tiling,loop interchange,loop skewing,loop fusion,loop distribution,loop reverse,loop shifting,other loop transformation
24811,3428412224_44,0,1,1,0,1,0,0,0,1
24812,3326312228_02,0,1,1,1,1,0,0,0,1
24813,3326422226_42,0,1,1,1,1,0,0,0,1
24814,3414322224_12,0,1,1,0,1,0,0,0,1
24815,3324422226_50,0,1,0,0,0,1,0,0,0
24816,3528412324_58,0,1,1,1,1,0,0,0,1
24817,3328312224_45,0,1,1,0,1,0,0,0,1
24818,3318422328_02,0,1,1,1,1,0,0,0,1
24819,3314312224_19,0,1,1,0,1,0,0,0,1
24820,3316422326_19,0,0,1,0,1,0,0,0,1
24821,3414422326_66,0,1,1,0,0,1,0,0,0
24822,3528322228_11,0,1,1,0,1,0,0,0,1
24823,3528312226_19,0,1,0,1,1,0,0,1,1
24824,3328422324_68,0,1,1,0,1,0,0,0,1
24825,3416412228_96,0,0,0,0,1,0,0,0,1
24826,3328412324_85,0,1,1,0,1,0,0,0,1
24827,3526422224_73,0,1,1,1,1,0,0,1,1
24828,3424312226_86,0,1,1,1,1,0,0,0,1
24829,3516422228_63,0,1,1,0,1,0,0,0,1
24830,3318322324_99,0,1,1,0,1,0,0,0,1
24831,3424312324_73,0,1,1,0,1,1,0,0,1
24832,3526422324_00,0,1,1,0,0,1,0,0,0
24833,3528312326_49,0,1,0,1,1,0,0,0,1
24834,3316422226_52,0,1,1,0,1,0,0,0,1
24835,3416312228_73,0,0,1,0,1,1,0,0,1
24836,3324412224_38,0,1,1,0,1,0,0,0,1
24837,3524422328_16,0,1,1,1,1,1,0,0,1
24838,3428412324_91,0,1,1,1,1,0,0,1,1
24839,3324312228_28,0,1,0,0,1,0,0,1,1
24840,3328412224_45,0,1,0,0,0,0,0,0,0
24841,3528422224_02,0,1,1,1,1,0,0,1,1
24842,3418312324_94,0,1,1,1,1,0,0,0,1
24843,3418412226_35,0,1,1,1,1,0,0,1,1
24844,3416312326_83,0,1,0,0,1,0,0,0,1
24845,3528312324_14,0,1,1,1,0,1,0,1,1
24846,3516322224_33,0,0,1,0,1,1,0,1,1
24847,3518322326_79,0,0,1,0,1,0,0,0,1
24848,3528422326_45,0,1,1,1,1,0,0,0,1
24849,3328422226_18,0,1,1,0,1,0,0,0,1
24850,3328412326_98,0,1,1,0,1,0,0,0,1
24851,3414312228_79,0,1,0,0,0,1,0,0,0
24852,3318422324_24,0,1,1,0,1,0,0,0,1
24853,3316412224_28,0,1,1,0,0,1,0,0,0
24854,3414412224_29,0,1,0,0,1,0,0,0,1
24855,3324312326_88,0,1,0,1,1,1,0,0,0
24856,3324412226_23,0,1,0,1,0,1,0,0,0
24857,3528412226_41,0,1,1,1,1,0,0,0,1
24858,3326422228_19,0,1,1,0,1,0,0,1,1
24859,3328422324_64,0,1,1,0,1,0,0,0,1
24860,3414312226_64,0,1,1,0,0,1,0,0,0
24861,3528312228_95,0,1,1,0,0,1,0,0,0
24862,3418412226_10,0,1,1,1,1,0,0,0,1
24863,3324422326_48,0,1,0,0,1,0,0,0,1
24864,3516322224_74,0,1,1,1,0,1,0,0,0
24865,3524322226_87,0,1,1,1,1,1,0,1,1
24866,3418412226_90,0,1,1,0,1,1,0,0,0
24867,3428412326_14,0,1,0,0,1,0,0,0,1
24868,3424422326_05,0,1,1,1,1,0,0,0,1
24869,3324312226_59,0,1,0,0,1,0,0,0,0
24870,3318422326_20,0,1,0,0,1,0,0,0,1
24871,3424312324_70,0,1,0,1,1,1,0,1,1
24872,3418412324_04,0,1,1,0,1,0,0,0,1
24873,3328312328_43,0,1,1,0,1,0,0,1,1
24874,3514412324_27,0,1,0,1,0,1,0,1,1
24875,3318322324_44,0,0,0,1,1,0,0,0,1
24876,3428422224_30,0,1,0,1,1,0,0,0,0
24877,3328422224_90,0,1,1,0,1,0,0,0,1
24878,3418422324_41,0,1,1,0,1,0,0,0,1
24879,3528412228_57,0,1,1,0,1,0,0,1,1
24880,3314422324_26,0,1,0,0,1,0,0,0,1
24881,3414422324_86,0,0,0,0,1,0,0,0,0
24882,3418412224_15,0,1,1,1,1,0,0,1,1
24883,3524322224_72,0,1,1,1,0,1,0,0,1
24884,3418412224_76,0,1,1,0,1,0,0,0,1
24885,3318422328_48,0,1,1,0,1,0,0,0,1
24886,3528312328_13,0,1,1,0,1,1,0,0,1
24887,3426312326_96,0,1,0,0,0,1,0,0,0
24888,3326412224_36,0,1,1,0,1,0,0,0,1
24889,3516422326_33,0,1,1,1,1,1,0,0,0
24890,3518322324_02,0,1,1,1,1,0,0,0,1
24891,3518322328_11,0,1,0,0,0,1,0,0,1
24892,3324312224_50,0,1,0,0,1,0,0,0,0
24893,3324412324_87,0,0,0,0,1,0,0,0,1
24894,3428322224_09,0,1,1,0,1,0,0,1,1
24895,3416312226_85,0,1,1,1,0,1,0,0,0
24896,3418322226_55,0,1,1,1,1,0,0,1,1
24897,3426312224_25,0,1,1,0,1,0,0,0,1
24898,3414422226_55,0,1,1,0,1,1,0,1,1
24899,3526312228_07,0,1,0,0,1,1,0,0,0
24900,3528422326_43,0,1,0,0,0,1,0,0,1
24901,3428412324_62,0,1,1,0,1,0,0,0,1
24902,3414422228_05,0,1,0,0,0,0,0,0,1
24903,3416412326_78,0,1,0,0,0,0,0,0,0
24904,3424412328_76,0,1,1,1,0,1,0,0,0
24905,3418312328_29,0,1,0,0,0,0,0,0,1
24906,3328412328_82,0,1,1,0,1,0,0,0,1
24907,3324322328_99,0,1,1,0,0,1,0,0,0
24908,3326422226_68,0,1,1,0,1,0,0,1,1
24909,3528312228_66,0,1,1,0,1,1,0,1,1
24910,3428422324_54,0,1,0,0,0,1,0,0,1
24911,3526422226_27,0,1,1,0,1,1,0,1,1
24912,3526412228_34,0,1,1,0,1,0,0,0,1
24913,3328422228_28,0,1,1,0,1,0,0,0,1
24914,3516422224_13,0,1,1,1,1,0,0,1,1
24915,3524322326_13,0,1,1,0,1,0,0,1,1
24916,3328422328_79,0,1,1,1,1,0,0,1,1
24917,3316312324_41,0,1,1,1,1,0,0,1,1
24918,3326422228_70,0,1,1,1,1,0,0,0,1
24919,3414412226_83,0,1,1,0,1,0,0,1,1
24920,3518322228_74,0,1,1,0,1,0,0,0,1
24921,3516312328_97,0,1,1,0,1,0,0,1,1
24922,3414322326_14,0,1,1,0,1,0,0,0,1
24923,3316312324_03,0,1,1,1,1,0,0,0,1
24924,3518312226_16,0,1,1,1,1,0,0,0,1
24925,3418322226_08,0,1,0,0,0,0,0,0,1
24926,3518312324_39,0,1,0,0,0,0,0,0,1
24927,3326422228_01,0,1,1,1,1,0,0,0,1
24928,3414322324_98,0,1,0,1,0,1,0,0,0
24929,3516322328_35,0,1,0,0,1,1,0,0,0
24930,3518422328_46,0,1,1,0,1,0,0,0,1
24931,3414422324_25,0,1,1,0,1,0,0,0,1
24932,3524422326_64,0,1,1,1,0,1,0,0,1
24933,3326312328_64,0,1,1,0,1,0,0,0,1
24934,3316322328_14,0,1,1,1,1,0,0,0,1
24935,3324422326_28,0,1,1,0,1,0,0,0,1
24936,3314312324_43,0,1,1,0,0,1,0,0,0
24937,3424422326_06,0,1,1,0,1,0,0,1,1
24938,3324412326_31,0,1,1,0,1,0,0,0,1
24939,3326312328_02,0,1,1,0,1,0,0,1,1
24940,3514412324_87,0,1,1,1,1,0,0,0,1
24941,3518322328_06,0,1,0,1,0,1,0,1,1
24942,3518422328_19,0,1,0,1,1,1,0,0,0
24943,3318322324_01,0,1,1,0,1,0,0,0,1
24944,3426422326_56,0,1,0,1,1,1,0,1,1
24945,3516422326_91,0,1,1,0,1,1,0,0,0
24946,3318412226_35,0,1,1,0,1,0,0,0,1
24947,3524322324_67,0,1,0,0,0,1,0,0,0
24948,3326312224_36,0,0,0,0,1,0,0,0,1
24949,3516412228_17,0,1,1,0,1,0,0,0,1
24950,3414322228_09,0,1,0,1,1,0,0,1,1
24951,3526312328_31,0,1,0,0,1,0,0,1,1
24952,3516412328_56,0,1,0,1,1,0,0,1,1
24953,3424312328_56,0,1,1,1,1,0,0,1,1
24954,3514322324_75,0,1,1,0,1,1,0,0,1
24955,3314412228_56,0,1,1,0,1,0,0,0,1
24956,3516422324_88,0,1,1,0,1,1,0,0,1
24957,3516322228_89,0,1,1,0,1,0,0,1,1
24958,3514312224_40,0,1,1,1,1,1,0,0,1
24959,3414312224_21,0,1,0,0,0,0,0,0,1
24960,3318422326_10,0,1,1,0,1,0,0,0,1
24961,3416322224_08,0,1,1,0,1,0,0,1,1
24962,3514412226_78,0,1,1,0,1,0,0,0,1
24963,3426312324_69,0,1,0,1,1,0,0,0,1
24964,3414422326_22,0,1,1,0,0,1,0,1,1
24965,3426412224_26,0,1,0,1,0,1,0,0,1
24966,3416412328_19,0,1,0,1,1,1,0,0,0
24967,3528312228_68,0,1,1,1,1,1,0,1,1
24968,3314422226_68,0,1,1,0,1,1,0,0,1
24969,3314412328_04,0,1,1,0,1,0,0,0,1
24970,3418312328_09,0,1,0,0,1,1,0,0,1
24971,3516322328_62,0,1,1,1,1,1,0,0,0
24972,3426422226_53,0,1,1,0,1,1,0,0,0
24973,3326312324_58,0,1,1,0,1,1,0,0,1
24974,3516322324_68,0,1,1,0,1,1,0,0,0
24975,3324322324_78,0,1,1,0,1,0,0,0,1
24976,3514322328_37,0,1,1,1,1,0,0,0,1
24977,3528422328_62,0,1,1,1,0,1,0,0,1
24978,3418422224_11,0,1,1,0,1,0,0,0,1
24979,3514422226_14,0,1,1,1,1,1,0,0,1
24980,3316412328_96,0,1,1,0,1,0,0,1,1
24981,3516322328_49,0,1,1,0,1,0,0,1,1
24982,3428422326_27,0,1,1,1,1,1,0,1,1
24983,3428322226_63,0,1,1,0,1,0,0,0,0
24984,3316312224_15,0,1,1,0,1,0,0,0,1
24985,3418312224_79,0,1,1,0,1,1,0,0,0
24986,3414422326_56,0,1,0,0,1,1,0,0,0
24987,3518322324_28,0,1,0,1,1,1,0,1,1
24988,3324422224_84,0,1,1,1,1,0,0,0,1
24989,3526412324_75,0,1,1,1,1,0,0,1,1
24990,3524412224_69,0,1,1,0,0,1,0,0,0
24991,3426422226_48,0,1,1,0,0,1,0,0,0
24992,3328422224_31,0,1,1,0,1,0,0,0,1
24993,3516422228_91,0,1,1,0,0,1,0,0,1
24994,3426412224_43,0,1,1,0,1,0,0,0,1
24995,3526312326_57,0,1,1,1,1,0,0,1,1
24996,3328412226_21,0,1,1,0,1,0,0,0,1
24997,3526412228_45,0,1,1,0,1,1,0,0,1
24998,3418322228_67,0,1,1,0,1,0,0,1,1
24999,3424412228_74,0,1,0,0,0,1,0,0,1
25000,3328322324_72,0,1,1,1,1,0,0,0,1
25001,3414312326_28,0,0,1,1,1,0,0,0,1
25002,3518312226_85,0,1,1,0,0,1,0,1,1
25003,3526322224_19,0,1,1,0,1,0,0,1,1
25004,3314422228_13,0,1,1,0,1,0,0,0,1
25005,3318312328_76,0,1,1,0,1,0,0,0,1
25006,3524312328_77,0,1,1,1,1,0,0,0,1
25007,3528412226_06,0,1,1,0,1,0,0,1,1
25008,3528412228_52,0,1,1,0,1,0,0,0,1
25009,3324412224_11,0,1,0,0,1,0,0,0,0
25010,3414312324_08,0,0,0,0,1,1,0,0,1
25011,3514322324_44,0,1,1,0,1,1,0,0,0
25012,3326322328_36,0,1,0,0,1,1,0,0,1
25013,3518422224_07,0,1,1,0,1,1,0,0,0
25014,3324412224_19,0,1,1,0,1,0,0,0,1
25015,3324412328_15,0,1,1,1,1,0,0,0,1
25016,3528422226_63,0,1,1,0,1,0,0,0,1
25017,3416412224_22,0,1,1,0,1,0,0,0,1
25018,3526412228_69,0,1,1,1,1,0,0,1,1
25019,3514312224_90,0,1,1,0,0,1,0,0,0
25020,3324312224_58,0,1,0,0,1,0,0,0,1
25021,3316422328_25,0,1,1,0,1,1,0,0,1
25022,3424412324_58,0,1,1,0,1,0,0,0,1
25023,3518412324_74,0,1,1,0,0,1,0,0,0
25024,3514422224_32,0,1,0,0,0,1,0,0,1
25025,3416422326_77,0,1,1,0,1,0,0,1,1
25026,3528312324_76,0,1,0,1,1,0,0,0,1
25027,3428312224_63,0,1,1,1,1,1,0,0,1
25028,3514412328_88,0,1,1,0,1,1,0,1,1
25029,3528312228_33,0,1,0,1,1,1,0,1,1
25030,3518422324_59,0,1,1,0,1,0,0,0,1
25031,3326312228_32,0,1,1,0,1,0,0,0,1
25032,3316312324_76,0,1,0,1,1,0,0,0,1
25033,3324422326_16,0,0,0,0,1,0,0,0,1
25034,3424322224_66,0,1,1,1,1,0,0,1,1
25035,3414422228_09,0,1,0,0,1,0,0,0,1
25036,3428312324_90,0,1,1,1,1,1,0,1,1
25037,3426322226_51,0,1,1,0,0,1,0,0,0
25038,3518422324_79,0,1,1,0,1,0,0,0,1
25039,3516322324_30,0,1,1,1,1,1,0,0,0
25040,3314312324_63,0,1,1,0,0,1,0,0,0
25041,3316322328_23,0,1,1,0,1,0,0,0,0
25042,3416412224_53,0,1,1,0,0,1,0,0,0
25043,3318322228_57,0,1,1,0,1,0,0,1,1
25044,3318412228_05,0,1,1,0,1,1,0,0,1
25045,3516422224_83,0,1,1,1,1,1,0,1,1
25046,3516422228_31,0,1,1,0,1,1,0,1,1
25047,3428412326_39,0,1,0,1,1,0,0,0,1
25048,3518422326_55,0,1,1,0,1,1,0,0,1
25049,3324412226_60,0,1,1,0,1,0,0,0,1
25050,3318312326_02,0,1,1,0,1,0,0,0,1
25051,3418412224_39,0,1,1,0,0,1,0,0,0
25052,3518312326_73,0,1,1,0,1,1,0,1,1
25053,3524322224_54,0,1,0,1,1,1,0,0,0
25054,3324422326_85,0,1,1,0,1,0,0,0,1
25055,3414312226_26,0,1,0,0,0,0,0,0,1
25056,3328322228_73,0,1,1,1,1,0,0,0,1
25057,3526322324_11,0,1,1,1,1,0,0,0,1
25058,3524322326_94,0,1,1,1,1,1,0,0,1
25059,3328422224_53,0,1,1,1,1,0,0,1,1
25060,3426422228_13,0,1,0,1,1,1,0,1,1
25061,3516412328_93,0,1,0,0,0,0,0,0,1
25062,3416322224_29,0,1,1,1,1,0,0,0,1
25063,3426312326_69,0,1,0,1,1,0,0,1,1
25064,3418422224_47,0,1,1,0,0,1,0,0,0
25065,3528322228_55,0,1,1,1,1,0,0,1,1
25066,3418312226_52,0,1,1,0,1,1,0,0,0
25067,3324412326_13,0,1,1,0,1,0,0,0,1
25068,3424312224_49,0,1,1,0,0,1,0,0,0
25069,3314322328_57,0,1,1,0,1,0,0,1,1
25070,3514412224_81,0,1,1,1,1,1,0,1,1
25071,3516312326_53,0,1,1,0,1,1,0,1,1
25072,3424312326_47,0,1,1,1,1,1,0,1,1
25073,3418422228_35,0,1,1,0,1,0,0,0,1
25074,3324412328_41,0,1,1,0,1,0,0,0,1
25075,3418422226_31,0,1,1,0,1,0,0,0,1
25076,3518412224_99,0,1,1,0,0,1,0,1,1
25077,3326312228_29,0,1,1,0,0,1,0,0,0
25078,3518312324_60,0,1,1,0,1,0,0,0,1
25079,3326422228_93,0,1,1,1,1,0,0,0,1
25080,3526312228_96,0,1,1,0,1,0,0,0,1
25081,3426322326_31,0,1,0,0,1,0,0,1,1
25082,3428412324_99,0,1,1,0,1,0,0,0,1
25083,3526412228_21,0,1,1,0,1,1,0,0,1
25084,3424422226_71,0,1,1,1,1,0,0,0,1
25085,3526412324_22,0,1,1,0,1,0,0,0,1
25086,3328322224_40,0,1,1,0,1,0,0,0,1
25087,3416422228_52,0,1,1,0,0,1,0,0,0
25088,3316312224_14,0,1,1,0,1,0,0,0,1
25089,3514412228_74,0,1,1,1,1,1,0,0,1
25090,3428412228_76,0,1,1,0,1,0,0,0,1
25091,3426412328_57,0,1,1,0,1,0,0,0,1
25092,3316422226_38,0,1,0,0,1,1,0,0,1
25093,3418412224_64,0,1,1,0,0,1,0,0,0
25094,3516322326_72,0,1,0,0,0,0,0,0,1
25095,3314422326_84,0,1,1,1,0,1,0,0,0
25096,3426422228_95,0,1,1,0,0,1,0,1,1
25097,3518322328_62,0,1,1,0,1,1,0,1,1
25098,3526322226_20,0,1,1,0,1,1,0,0,0
25099,3414422226_98,0,1,1,1,1,0,0,0,1
25100,3428322228_47,0,1,0,0,1,0,0,0,0
25101,3426312324_04,0,1,1,0,1,0,0,0,1
25102,3326322324_72,0,0,0,0,0,0,0,0,0
25103,3518312324_67,0,1,1,0,0,1,0,0,1
25104,3418422224_72,0,1,1,1,1,0,0,0,1
25105,3426412226_36,0,1,1,0,1,0,0,0,1
25106,3318412328_12,0,1,1,0,1,0,0,0,1
25107,3314312224_79,0,1,1,0,1,0,0,1,1
25108,3326412228_82,0,1,1,0,1,0,0,0,1
25109,3526322228_52,0,1,0,0,1,1,0,0,1
25110,3314412324_34,0,1,1,0,1,0,0,0,1
25111,3328322326_57,0,1,1,0,1,0,0,1,1
25112,3314422224_33,0,1,1,1,1,0,0,1,1
25113,3418312226_25,0,1,1,1,1,0,0,0,1
25114,3314422328_55,0,1,1,0,1,0,0,0,1
25115,3314312228_74,0,1,0,0,1,1,0,0,0
25116,3526322324_45,0,1,1,1,1,0,0,0,1
25117,3526412226_48,0,1,1,1,1,1,0,1,1
25118,3314422226_95,0,1,1,1,1,0,0,0,1
25119,3316312224_81,0,1,1,0,1,0,0,0,1
25120,3326312228_33,0,1,1,0,1,0,0,0,1
25121,3324312224_34,0,1,1,0,1,0,0,0,1
25122,3326412226_71,0,0,0,0,1,0,0,0,1
25123,3524412226_42,0,1,1,0,1,1,0,0,1
25124,3324412224_04,0,1,1,1,1,0,0,0,1
25125,3516412324_15,0,1,1,0,0,1,0,0,0
25126,3514412324_05,0,1,1,0,1,1,0,0,1
25127,3324322224_24,1,0,0,0,0,0,0,0,0
25128,3528322326_27,0,1,1,0,1,0,0,0,1
25129,3326322224_86,0,1,0,0,0,1,0,0,0
25130,3526412326_25,0,1,1,0,0,1,0,0,1
25131,3328412224_42,0,1,0,0,1,0,0,0,1
25132,3424312226_88,0,1,1,1,1,1,0,1,1
25133,3326312326_84,0,1,0,0,0,0,0,0,0
25134,3516422224_98,0,1,1,0,1,0,0,0,1
25135,3318412228_57,0,1,1,0,1,0,0,0,1
25136,3518322328_98,0,1,1,0,1,0,0,0,1
25137,3318322326_38,0,1,1,0,0,1,0,0,0
25138,3524412224_55,0,1,1,1,0,1,0,0,1
25139,3324322226_53,0,1,0,0,1,0,0,1,1
25140,3518312328_23,0,1,1,1,1,0,0,1,1
25141,3514422226_27,0,1,1,1,1,1,0,1,1
25142,3526412328_80,0,1,1,0,0,1,0,0,0
25143,3424312226_80,0,0,1,0,1,1,0,0,1
25144,3428312224_41,0,1,1,0,0,1,0,0,0
25145,3414412328_62,0,1,1,0,1,0,0,1,1
25146,3324322228_44,0,1,1,1,1,0,0,1,1
25147,3528322328_17,0,1,1,0,1,0,0,1,1
25148,3418422228_34,0,1,0,0,0,0,0,0,1
25149,3324322228_82,0,1,1,1,1,0,0,1,1
25150,3414312326_00,0,1,0,0,0,0,0,0,0
25151,3424322226_27,0,1,0,1,0,1,0,0,0
25152,3514322324_45,0,1,0,0,1,0,0,0,1
25153,3518412228_43,0,1,1,0,0,1,0,0,1
25154,3326322226_68,0,1,1,0,1,0,0,0,1
25155,3318422226_46,0,1,1,0,1,0,0,0,1
25156,3428422224_83,0,1,1,0,1,0,0,0,1
25157,3526322324_68,0,1,0,0,0,0,0,0,1
25158,3318322328_03,0,1,1,1,1,0,0,0,0
25159,3426312326_11,0,1,1,0,1,1,0,0,0
25160,3314412328_48,0,1,1,1,1,0,0,0,1
25161,3428312226_86,0,1,0,0,1,1,0,0,1
25162,3414422224_48,0,1,1,0,1,0,0,0,1
25163,3328322328_61,0,1,1,0,1,0,0,1,1
25164,3418312226_38,0,1,1,1,1,0,0,1,1
25165,3316312328_01,0,1,1,0,1,0,0,1,1
25166,3318312324_83,0,1,1,0,0,1,0,0,0
25167,3326412328_71,0,1,1,1,1,0,0,0,1
25168,3324422224_28,0,1,0,0,1,0,0,0,1
25169,3324322328_06,0,1,1,0,1,0,0,0,1
25170,3326422224_89,0,1,1,1,1,0,0,1,1
25171,3428422224_93,0,1,1,1,0,1,0,0,0
25172,3418412226_17,0,1,1,0,0,1,0,0,1
25173,3518422228_21,0,1,1,1,0,1,0,1,1
25174,3314412228_71,0,0,0,0,1,0,0,1,1
25175,3518422326_81,0,1,1,1,1,1,0,0,1
25176,3516322328_38,0,1,0,0,1,1,0,0,0
25177,3514422226_97,0,1,0,0,0,0,0,0,1
25178,3318312226_11,0,1,1,0,1,0,0,0,1
25179,3428422324_78,0,1,0,1,1,0,0,0,1
25180,3318312228_88,0,1,1,0,1,0,0,0,1
25181,3424422328_06,0,1,1,0,1,1,0,0,1
25182,3326412226_68,0,1,0,1,1,0,0,0,1
25183,3316322326_05,0,1,1,0,0,1,0,0,0
25184,3318322228_84,0,1,1,0,1,0,0,1,1
25185,3518322324_86,0,1,1,0,1,0,0,1,1
25186,3426322226_74,0,1,0,0,0,1,0,0,1
25187,3528422226_82,0,1,1,0,0,1,0,1,1
25188,3518322224_45,0,1,1,0,0,1,0,1,1
25189,3428422224_17,0,1,1,1,1,0,0,1,1
25190,3414422328_77,0,1,1,0,1,0,0,0,1
25191,3426322326_80,0,1,1,1,1,1,0,0,0
25192,3316422324_33,0,1,1,0,1,0,0,0,1
25193,3316412328_67,0,1,1,0,1,0,0,1,1
25194,3428412224_46,0,1,1,1,0,1,0,0,1
25195,3318412324_55,0,1,1,1,1,0,0,0,1
25196,3514422324_89,0,1,1,1,1,1,0,1,1
25197,3326312328_40,0,1,0,0,0,1,0,0,0
25198,3418322326_81,0,1,0,0,0,1,0,0,1
25199,3318412324_83,0,1,1,0,1,0,0,0,1
25200,3428422326_71,0,1,1,0,1,1,0,0,1
25201,3328412226_82,0,1,1,0,1,0,0,0,1
25202,3316322326_36,0,1,0,1,1,0,0,0,1
25203,3526312228_36,0,1,0,0,0,1,0,1,0
25204,3324312224_06,0,1,1,0,1,0,0,0,1
25205,3528312226_82,0,1,1,0,0,1,0,0,1
25206,3324312226_29,0,1,1,0,1,0,0,0,1
25207,3324322228_16,0,1,1,0,0,1,0,0,0
25208,3526322224_15,0,1,1,0,1,0,0,1,1
25209,3416312324_52,0,1,0,0,1,1,0,0,1
25210,3324312324_09,0,1,1,0,1,0,0,0,1
25211,3414422324_64,0,1,0,1,0,1,0,0,0
25212,3528412324_13,0,1,1,1,0,1,0,0,0
25213,3428412226_73,0,1,1,0,1,0,0,0,1
25214,3426312326_65,0,1,1,1,0,1,0,0,0
25215,3318322324_50,0,1,0,1,1,0,0,1,1
25216,3426322224_72,0,1,0,1,1,0,0,0,1
25217,3418422328_64,0,1,1,0,1,0,0,0,1
25218,3318312324_31,0,1,1,1,1,0,0,0,1
25219,3526412326_65,0,1,1,1,1,1,0,0,1
25220,3318422328_36,0,1,1,0,0,1,0,0,0
25221,3326312228_62,0,1,1,0,1,0,0,0,1
25222,3318412328_47,0,0,0,1,1,1,0,0,0
25223,3416422224_19,0,1,1,1,1,1,0,0,1
25224,3516312224_83,0,1,1,0,1,1,0,0,0
25225,3328312224_19,0,1,1,0,1,0,0,0,1
25226,3516412326_93,0,1,0,1,1,0,0,0,1
25227,3514422328_31,0,1,1,0,1,1,0,1,1
25228,3524412324_95,0,1,1,0,1,0,0,1,1
25229,3326422326_03,0,1,1,0,0,1,0,0,0
25230,3326312324_32,0,1,1,0,1,0,0,0,1
25231,3526412328_04,0,1,0,0,1,1,0,1,1
25232,3316322224_89,0,1,1,0,1,1,0,0,0
25233,3418412226_34,0,1,0,0,1,1,0,0,0
25234,3424412324_44,0,1,1,0,0,1,0,0,0
25235,3514412324_07,0,1,0,0,1,1,0,0,1
25236,3526322224_13,0,1,1,0,1,0,0,0,1
25237,3424412326_17,0,1,0,1,1,0,0,0,1
25238,4318322326_11,0,1,1,0,1,0,0,0,1
25239,3418422226_24,0,1,1,0,1,0,0,1,1
25240,3526422224_25,0,1,1,0,1,0,0,1,1
25241,3328422224_00,0,1,1,0,1,0,0,1,1
25242,3316312326_95,0,1,1,1,0,1,0,0,0
25243,3426422326_33,0,1,1,0,1,0,0,1,1
25244,3518322328_10,0,1,1,0,1,1,0,0,0
25245,3518412328_15,0,1,1,1,1,1,0,1,1
25246,3318322224_47,0,1,1,0,1,0,0,1,1
25247,3324322328_55,0,1,1,1,1,0,0,0,1
25248,3526412226_50,0,1,0,0,1,0,0,1,1
25249,3428322328_16,0,1,1,0,1,0,0,1,1
25250,3528322324_21,0,1,1,0,0,1,0,1,1
25251,3528322326_39,0,1,1,1,1,0,0,0,1
25252,3318422224_60,0,1,0,0,1,1,0,0,1
25253,3316312324_35,0,1,0,0,1,0,0,0,0
25254,3314322328_67,0,1,1,0,1,0,0,1,1
25255,3426422224_59,0,1,0,0,0,0,0,0,1
25256,3418412228_93,0,1,1,0,1,1,0,0,0
25257,3324312326_46,0,0,0,0,1,0,0,0,1
25258,3414422324_56,0,1,1,0,1,0,0,0,1
25259,3514422326_00,0,1,1,0,1,0,0,0,1
25260,3318412226_41,0,1,1,0,1,0,0,0,1
25261,3518312224_38,0,1,0,0,1,1,0,0,1
25262,3328412228_14,0,1,1,0,1,0,0,0,1
25263,3426312226_07,0,1,1,1,1,0,0,1,1
25264,3414422324_15,0,1,1,0,1,0,0,0,1
25265,3316312224_75,0,1,1,0,1,0,0,0,1
25266,3518412228_96,0,1,1,0,1,0,0,0,1
25267,3524422328_71,0,1,1,0,0,1,0,0,1
25268,3324412224_85,0,1,1,0,1,0,0,1,1
25269,3328312224_79,0,1,0,0,0,1,0,1,0
25270,3314322326_33,0,0,0,0,0,0,0,0,0
25271,3428312324_25,0,1,0,0,0,0,0,0,1
25272,3416312326_63,0,1,1,0,1,0,0,1,1
25273,3428322326_69,0,1,1,0,0,1,0,0,0
25274,3316322324_58,0,1,1,0,1,1,0,1,1
25275,3318422328_61,0,1,0,0,0,1,0,0,0
25276,3314422324_16,0,1,1,0,1,0,0,0,1
25277,3524412326_01,0,1,1,1,1,0,0,0,1
25278,3416312326_68,0,1,1,0,1,1,0,0,0
25279,3328422228_76,0,1,1,1,1,0,0,0,1
25280,3428322328_48,0,1,0,0,1,1,0,1,1
25281,3428422228_32,0,1,1,0,1,0,0,0,1
25282,3526322224_39,0,1,1,0,1,0,0,0,1
25283,3528312326_59,0,1,1,0,1,1,0,0,0
25284,3418322228_57,0,0,0,0,1,1,0,1,1
25285,3428412324_55,0,1,1,1,0,1,0,0,0
25286,3518422224_57,0,1,1,1,1,0,0,0,1
25287,3526412324_14,0,1,1,1,1,0,0,0,1
25288,3514322328_06,0,1,0,1,0,1,0,1,1
25289,3526422226_84,0,1,1,1,1,0,0,1,1
25290,3324312224_35,0,1,1,0,0,1,0,0,0
25291,3318312226_51,0,1,1,0,1,0,0,0,1
25292,3318312326_83,0,1,1,0,1,0,0,0,1
25293,3324422324_86,0,1,1,0,1,1,0,0,1
25294,3516422226_30,0,1,1,1,1,0,0,1,1
25295,3326422228_91,0,1,1,1,1,0,0,1,1
25296,3326422328_77,0,1,1,1,1,0,0,0,1
25297,3424312224_00,0,1,1,1,0,1,0,0,0
25298,3516322228_04,0,1,0,0,0,0,0,0,1
25299,3316422224_63,0,1,0,0,0,0,0,0,1
25300,3314422328_91,0,1,1,1,1,0,0,0,1
25301,3316322226_61,0,1,1,0,1,0,0,1,1
25302,3318312224_95,0,1,1,1,1,0,0,0,1
25303,3414322226_85,0,1,1,1,0,1,0,0,1
25304,3418322228_77,0,1,1,1,1,1,0,0,1
25305,3514412324_13,0,1,1,0,1,0,0,0,1
25306,3426422228_94,0,1,1,0,1,0,0,1,1
25307,3416312326_60,0,1,1,1,1,1,0,0,1
